OBJECTID,NLFID,COUNTY_CD,ROUTE_TYPE,ROUTE_NBR,CTL_BEGIN,CTL_END,TRANS_ID_DESCRIPTION,DIRECTION_OF_TRAVEL,ODOT_DISTRICT,DIVIDED_HWY,TRANS_ID_EXTENSION_CD,GAS_TAX_MILEAGE,JURISDICTION,PERP_YEAR_NBR,PRIMARY_IND,STREET_DIR_SUFFIX,STREET_DIRECTION_PREFIX,STREET_NAME_TXT,STREET_SPEC_SUFFIX,STREET_SUFFIX,LRS_CURRENT_SEGMENT_ID,ACCESS_CONTROL,BASE_LT_TYPE,BASE_RT_TYPE,FAP_IND,FED_AID_ROUTE,FUNCTION_CLASS,HPMS_SAMPLE_ID,LANES,LAST_CONSTRUCTION_DATE,LAST_RESURFACING_DATE,MAINTENANCE_AUTHORITY,MEDIAN_TYPE,MEDIAN_WIDTH,NHS,NHS_INTERMODAL,OWNERSHIP,PRIORITY_SYSTEM,SCENIC_BYWAYS,SCENIC_BYWAYS_ROUTE_ID,SHLD_LT_IN_PVD_WIDTH,SHLD_LT_OUT_PVD_WIDTH,SHLD_LT_TOTAL_WIDTH,SHLD_RT_IN_PVD_WIDTH,SHLD_RT_OUT_PVD_WIDTH,SHLD_RT_TOTAL_WIDTH,SHOULDER_TYPE,SURFACE_LT_WIDTH,SURFACE_RT_WIDTH,SURFACE_TYPE_LEFT,SURFACE_TYPE_RIGHT,TRUCK_ROUTE_IND,URBAN_AREA_CODE,LRS_EVENT_SEGMENT_ID,SPEED_LIMIT_NBR,created_user,created_date,last_edited_user,last_edited_date,Shape.STLength()
5794435,CALLCR00039**C,ALL,CR,00039,4.501,5.503,*,NA,1,N,*,C,C,2018,Y,NA,N,KILL,NA,RD,20722126,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,K,K,N,99999,8af3a8006e03f452016e03fbf967604f,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,2134.196285
5796262,CALLCR00039**C,ALL,CR,00039,5.503,6.526,*,NA,1,N,*,C,C,2018,Y,NA,N,KILL,NA,RD,20722127,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,K,K,N,99999,8af3a8006e03f452016e03fbf9776050,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,2179.865691
5793040,CALLCR00043**C,ALL,CR,00043,0,0.104,*,NA,1,N,*,SC,C,2018,Y,NA,S,ACADIA,NA,RD,20722128,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf9876051,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,221.716208
5793621,CALLCR00043**C,ALL,CR,00043,0.104,1,*,NA,1,N,*,C,C,2018,Y,NA,S,ACADIA,NA,RD,20722129,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf9966052,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1907.787471
5792873,CALLCR00043**C,ALL,CR,00043,1,1.501,*,NA,1,N,*,C,C,2018,Y,NA,S,ACADIA,NA,RD,20722130,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf9966053,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1065.277536
5795056,CALLCR00043**C,ALL,CR,00043,1.501,1.999,*,NA,1,N,*,C,C,2018,Y,NA,N,ACADIA,NA,RD,20722131,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf9966054,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1060.077675
5797071,CALLCR00043**C,ALL,CR,00043,1.999,2.497,*,NA,1,N,*,C,C,2018,Y,NA,N,ACADIA,NA,RD,20722132,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,11,G,G,N,99999,8af3a8006e03f452016e03fbf9a66055,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1061.970916
5794818,CALLCR00043**C,ALL,CR,00043,2.497,2.995,*,NA,1,N,*,C,C,2018,Y,NA,N,ACADIA,NA,RD,20722133,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,11,G,G,N,99999,8af3a8006e03f452016e03fbf9a66056,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1060.483547
5793232,CALLCR00043**C,ALL,CR,00043,2.995,3.992,*,NA,1,N,*,C,C,2018,Y,NA,N,ACADIA,NA,RD,20722134,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,11,G,G,N,99999,8af3a8006e03f452016e03fbf9a66057,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,2123.92695
5794887,CALLCR00043**C,ALL,CR,00043,3.992,4.494,*,NA,1,N,*,C,C,2018,Y,NA,N,ACADIA,NA,RD,20722135,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,11,G,G,N,99999,8af3a8006e03f452016e03fbf9b66058,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1067.91856
5796835,CALLCR00043**C,ALL,CR,00043,4.494,4.995,*,NA,1,N,*,C,C,2018,Y,NA,N,ACADIA,NA,RD,20722136,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf9b66059,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1068.683449
5793975,CALLCR00043**C,ALL,CR,00043,4.995,5.996,*,NA,1,N,*,C,C,2018,Y,NA,N,ACADIA,NA,RD,20722137,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf9b6605a,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,2132.643222
5795634,CALLCR00043**C,ALL,CR,00043,5.996,6.961,*,NA,1,N,*,C,C,2018,Y,NA,N,ACADIA,NA,RD,20722138,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf9b6605b,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,2058.767689
5793276,CALLCR00043**C,ALL,CR,00043,6.961,7.031,*,NA,1,N,*,C,C,2018,Y,NA,N,ACADIA,NA,RD,20722139,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf9c5605c,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,149.132205
5794992,CALLCR00043A*C,ALL,CR,00043,0,0.069,*,NA,1,N,A,C,C,2018,Y,NA,N,ACADIA,NA,RD,20722140,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbfade605d,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,147.137825
5792995,CALLCR00046**C,ALL,CR,00046,0,0.746,*,NA,1,N,*,C,C,2018,Y,NA,NA,KIGGINS,NA,RD,20722141,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,K,K,N,99999,8af3a8006e03f452016e03fbfafe605e,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1590.460782
5795988,CALLCR00046**C,ALL,CR,00046,0.746,1.118,*,NA,1,N,*,C,C,2018,Y,NA,NA,KIGGINS,NA,RD,20722142,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,K,K,N,99999,8af3a8006e03f452016e03fbfafe605f,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,792.484699
5792748,CALLCR00046**C,ALL,CR,00046,1.118,2.034,*,NA,1,N,*,C,C,2018,Y,NA,NA,KIGGINS,NA,RD,20722143,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,K,K,N,99999,8af3a8006e03f452016e03fbfafe6060,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1951.589398
5797027,CALLCR00046**C,ALL,CR,00046,2.034,2.087,*,NA,1,N,*,C,C,2018,Y,NA,W,STATE,NA,RD,20722144,NA,NA,NA,N,NA,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,G,G,N,99999,8af3a8006e03f452016e03fbfb0d6061,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,113.254897
5795011,CALLCR00046**C,ALL,CR,00046,2.986,3.374,*,NA,1,N,*,C,C,2018,Y,NA,NA,KIGGINS,NA,RD,20722145,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,K,K,N,99722,8af3a8006e03f452016e03fbfb0d6063,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,826.888328
5797191,CALLCR00046**C,ALL,CR,00046,2.087,2.986,*,NA,1,N,*,C,C,2018,Y,NA,NA,KIGGINS,NA,RD,20722145,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,K,K,N,99999,8af3a8006e03f452016e03fbfb0d6062,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1915.744693
5795241,CALLCR00047**C,ALL,CR,00047,0,0.141,*,NA,1,N,*,C,C,2018,Y,NA,NA,LEHMAN,NA,RD,20722146,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,K,K,N,99999,8af3a8006e03f452016e03fbfb4c6064,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,299.686992
5795736,CALLCR00047**C,ALL,CR,00047,0.141,1.049,*,NA,1,N,*,C,C,2018,Y,NA,NA,LEHMAN,NA,RD,20722147,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,K,K,N,99999,8af3a8006e03f452016e03fbfb4c6065,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1936.727689
5794553,CALLCR00047**C,ALL,CR,00047,1.049,1.095,*,NA,1,N,*,C,C,2018,Y,NA,W,STATE,NA,RD,20722148,NA,NA,NA,N,NA,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,G,G,N,99999,8af3a8006e03f452016e03fbfb4c6066,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,97.759833
5795823,CALLCR00047**C,ALL,CR,00047,1.095,2.339,*,NA,1,N,*,C,C,2018,Y,NA,NA,LEHMAN,NA,RD,20722149,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,G,G,N,99999,8af3a8006e03f452016e03fbfb5b6067,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,2652.239475
5796451,CALLCR00047**C,ALL,CR,00047,2.339,2.391,*,NA,1,N,*,C,C,2018,Y,NA,NA,LEHMAN,NA,RD,20722150,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,G,G,N,99999,8af3a8006e03f452016e03fbfb5b6068,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,111.962188
5793457,CALLCR00050**C,ALL,CR,00050,0,0.492,*,NA,1,N,*,C,C,2018,Y,NA,S,DEFIANCE,NA,TRL,20722151,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbfc466069,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1047.138691
5794371,CALLCR00050**C,ALL,CR,00050,0.492,1.597,*,NA,1,N,*,C,C,2018,Y,NA,S,DEFIANCE,NA,TRL,20722152,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbfc65606a,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,2350.374635
5796219,CALLCR00050**C,ALL,CR,00050,1.597,2.27,*,NA,1,N,*,C,C,2018,Y,NA,S,DEFIANCE,NA,TRL,20722153,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbfc65606b,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1430.114646
5795804,CALLCR00050**C,ALL,CR,00050,2.749,4.375,*,NA,1,N,*,C,C,2018,Y,NA,N,DEFIANCE,NA,TRL,20722154,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,G,G,N,99999,8af3a8006e03f452016e03fbfc75606c,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,3461.477102
5796775,CALLCR00050**C,ALL,CR,00050,4.382,4.918,*,NA,1,N,*,C,C,2018,Y,NA,N,DEFIANCE,NA,TRL,20722155,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,K,K,N,99999,8af3a8006e03f452016e03fbfc75606d,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1142.93584
5794201,CALLCR00050**C,ALL,CR,00050,4.918,5.422,*,NA,1,N,*,C,C,2018,Y,NA,N,DEFIANCE,NA,TRL,20722156,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,K,K,N,99999,8af3a8006e03f452016e03fbfc75606e,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1074.325303
5794758,CALLCR00050**C,ALL,CR,00050,5.422,5.55,*,NA,1,N,*,C,C,2018,Y,NA,N,DEFIANCE,NA,TRL,20722157,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,K,K,N,99999,8af3a8006e03f452016e03fbfc84606f,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,271.458659
5795471,CALLCR00050**C,ALL,CR,00050,5.55,6.133,*,NA,1,N,*,C,C,2018,Y,NA,N,DEFIANCE,NA,TRL,20722158,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,K,K,N,99999,8af3a8006e03f452016e03fbfc846070,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1242.207219
5793579,CALLCR00050**C,ALL,CR,00050,6.133,7.076,*,NA,1,N,*,C,C,2018,Y,NA,N,DEFIANCE,NA,TRL,20722159,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbfc846071,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,2006.389271
5794777,CALLCR00050**C,ALL,CR,00050,7.076,7.375,*,NA,1,N,*,C,C,2018,Y,NA,N,DEFIANCE,NA,TRL,20722160,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbfc946072,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,637.527011
5795755,CALLCR00050**C,ALL,CR,00050,7.375,7.48,*,NA,1,N,*,C,C,2018,Y,NA,N,DEFIANCE,NA,TRL,20722161,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbfc946073,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,223.280937
5793334,CALLCR00050**C,ALL,CR,00050,7.48,8.473,*,NA,1,N,*,C,C,2018,Y,NA,N,DEFIANCE,NA,TRL,20722162,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbfc946074,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,2115.404294
5796794,CALLCR00050**C,ALL,CR,00050,8.473,8.866,*,NA,1,N,*,C,C,2018,Y,NA,N,DEFIANCE,NA,TRL,20722163,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbfc946075,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,837.700665
5797007,CALLCR00050**C,ALL,CR,00050,8.866,8.981,*,NA,1,N,*,C,C,2018,Y,NA,N,DEFIANCE,NA,TRL,20722164,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,K,K,N,99999,8af3a8006e03f452016e03fbfca46076,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,245.212211
5796570,CALLCR00050**C,ALL,CR,00050,9.398,10.115,*,NA,1,N,*,C,C,2018,Y,NA,N,DEFIANCE,NA,TRL,20722165,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,K,K,N,99999,8af3a8006e03f452016e03fbfca46077,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1528.647478
5792250,CALLCR00050**C,ALL,CR,00050,10.115,10.131,*,NA,1,N,*,C,C,2018,Y,NA,N,DEFIANCE,NA,TRL,20722166,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbfca46078,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,34.925452
5792831,CALLCR00050**C,ALL,CR,00050,10.131,10.613,*,NA,1,N,*,C,C,2018,Y,NA,N,DEFIANCE,NA,TRL,20722167,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbfca46078,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1026.474373
5792586,CALLCR00050**C,ALL,CR,00050,10.669,11.791,*,NA,1,N,*,C,C,2018,Y,NA,N,DEFIANCE,NA,TRL,20722168,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,G,G,N,99999,8af3a8006e03f452016e03fbfcb36079,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,2393.830784
5794713,CALLCR00061**C,ALL,CR,00061,0,0.06,*,NA,1,N,*,C,C,2018,Y,NA,NA,RIDGE,NA,RD,20722169,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,K,K,N,99999,8af3a8006e03f452016e03fbfcc3607a,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,126.625702
5794946,CALLCR00061**C,ALL,CR,00061,0.06,0.631,*,NA,1,N,*,C,C,2018,Y,NA,NA,RIDGE,NA,RD,20722170,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,K,K,N,99999,8af3a8006e03f452016e03fbfcd2607b,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1212.754313
5795346,CALLCR00061**C,ALL,CR,00061,0.631,1.153,*,NA,1,N,*,C,C,2018,Y,NA,NA,RIDGE,NA,RD,20722171,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,K,K,N,99999,8af3a8006e03f452016e03fbfcd2607c,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1110.022574
5792356,CALLCR00061**C,ALL,CR,00061,1.153,1.806,*,NA,1,N,*,C,C,2018,Y,NA,NA,RIDGE,NA,RD,20722172,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,K,K,N,99999,8af3a8006e03f452016e03fbfcd2607d,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1388.254323
5795691,CALLCR00061**C,ALL,CR,00061,1.806,2.592,*,NA,1,N,*,C,C,2018,Y,NA,NA,RIDGE,NA,RD,20722173,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,K,K,N,99999,8af3a8006e03f452016e03fbfcd2607e,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1670.574055
5796320,CALLCR00061**C,ALL,CR,00061,2.592,2.847,*,NA,1,N,*,C,C,2018,Y,NA,NA,RIDGE,NA,RD,20722174,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,K,K,N,99999,8af3a8006e03f452016e03fbfce2607f,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,540.822383
5792812,CALLCR00061**C,ALL,CR,00061,2.847,3.083,*,NA,1,N,*,C,C,2018,Y,NA,NA,RIDGE,NA,RD,20722175,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,K,K,N,99999,8af3a8006e03f452016e03fbfce26080,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,503.092117
5792934,CALLCR00061**C,ALL,CR,00061,3.083,3.101,*,NA,1,N,*,C,C,2018,Y,NA,NA,RIDGE,NA,RD,20722176,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbfce26081,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,37.340936
5796963,CALLCR00061**C,ALL,CR,00061,3.101,3.926,*,NA,1,N,*,C,C,2018,Y,NA,NA,RIDGE,NA,RD,20722177,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbfce26081,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1753.53112
5794596,CALLCR00061**C,ALL,CR,00061,3.926,3.959,*,NA,1,N,*,C,C,2018,Y,NA,NA,RIDGE,NA,RD,20722178,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,K,K,N,99999,8af3a8006e03f452016e03fbfcf26082,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,70.964815
