OBJECTID,ODOT_DISTRICT,NLFID,COUNTY_CD,COUNTY,ROUTE_TYPE,ROUTE_NBR,ROUTE_SUFFIX,CTL_BEGIN_NBR,CTL_END_NBR,STL_BEGIN_NBR,STL_END_NBR,BACKSTATION_CD,SECTION_LENGTH_NBR,NHS_CD,FUNCTIONAL_CLASS_CD,PRIMARY_SYSTEM_CD,POSTED_SPEED_NBR,FF_SPEED_NBR,TOTAL_LANES_NBR,LANE_WIDTH_NBR,CAPACITY_NBR,TOTAL_VOLUME_NBR,TRUCK_VOLUME_NBR,VMT_NBR,TRUCK_VMT_NBR,VOLUME_PER_LANE_NBR,CONGESTION_INDEX_NBR,VOLUME_CAPACITY_RATIO_NBR,PEAK_HOUR_NBR,VHT_NBR,CONGESTION_DELAY_NBR,PHYSICAL_DELAY_NBR,SPEED_LIMIT_DELAY_NBR,DELAY_RATIO_NBR,FWY_ART_NBR,DIRECTION_1_NBR,DIRECTION_2_NBR,MEDIAN_WIDTH_NBR,DIRECTION_1_HRS_NBR,DIRECTION_2_HRS_NBR,OVERRIDE_1_TXT,OVERRIDE_2_TXT,PKVMT_NBR,EXCEED_VMT_NBR,EXCEED_PKVMT_NBR,CAR_GROWTH_NBR,TRUCK_GROWTH_NBR,LOS_CD,EXD1Y1L_NBR,EXD2Y1L_NBR,EXD1Y1M_NBR,EXD2Y1M_NBR,EXD1Y1U_NBR,EXD2Y1U_NBR,EXD1Y2L_NBR,EXD2Y2L_NBR,EXD1Y2M_NBR,EXD2Y2M_NBR,EXD1Y2U_NBR,EXD2Y2U_NBR,created_user,created_date,last_edited_user,last_edited_date,Shape.STLength()
1200572,09,SADASR00125**C,ADA,ADAMS,SR,00125,*,10.192,10.578,10.192,10.578,NA,0.386,NA,5,G,55,45,2,20,2812,2830,100,1092,39,1515,0.28,0.1,16,24.27,0,4.41,3.05,0,2,1,1,0,0,0,NA,NA,90,0,0,2.24,3.91,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,795.036466
1200573,09,SADASR00125**C,ADA,ADAMS,SR,00125,*,10.578,11.578,10.578,11.578,NA,1,NA,5,G,55,45,2,20,2812,2830,100,2830,100,1515,0.28,0.1,16,62.87,0,11.43,7.91,0,2,1,1,0,0,0,NA,NA,235,0,0,2.24,3.91,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2062.390742
1200574,09,SADASR00125**C,ADA,ADAMS,SR,00125,*,11.578,12.578,11.578,12.578,NA,1,NA,5,G,55,45,2,20,2812,2830,100,2830,100,1515,0.28,0.1,16,62.87,0,11.43,7.91,0,2,1,1,0,0,0,NA,NA,235,0,0,2.27,4,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2062.944537
1200575,09,SADASR00125**C,ADA,ADAMS,SR,00125,*,12.578,13.578,12.578,13.578,NA,1,NA,5,G,55,45,2,20,2812,2830,100,2830,100,1515,0.28,0.1,16,62.87,0,11.43,7.91,0,2,1,1,0,0,0,NA,NA,235,0,0,2.27,4,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2064.8428
1200576,09,SADASR00125**C,ADA,ADAMS,SR,00125,*,13.578,14.578,13.578,14.578,NA,1,NA,5,G,55,45,2,20,2812,2830,100,2830,100,1515,0.28,0.1,16,62.87,0,11.43,7.91,0,2,1,1,0,0,0,NA,NA,235,0,0,2.27,4,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2065.759356
1200577,09,SADASR00125**C,ADA,ADAMS,SR,00125,*,14.578,14.706,14.578,14.706,NA,0.128,NA,5,G,55,45,2,20,2812,1480,50,189,6,790,0.14,0.06,16,4.2,0,0.76,0.53,0,2,1,1,0,0,0,NA,NA,15,0,0,2.92,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,263.127673
1200578,09,SADASR00125**C,ADA,ADAMS,SR,00125,*,14.706,14.755,14.706,14.755,NA,0.049,NA,5,G,55,45,2,20,2812,1480,50,73,2,790,0.14,0.06,16,1.61,0,0.29,0.2,0,2,1,1,0,0,0,NA,NA,6,0,0,3,0.09,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,100.694203
1200579,09,SADASR00125**C,ADA,ADAMS,SR,00125,*,14.755,15.755,14.755,15.755,NA,1,NA,5,G,55,45,2,20,2812,1480,50,1480,50,790,0.14,0.06,16,32.84,0,5.97,4.13,0,2,1,1,0,0,0,NA,NA,123,0,0,2.92,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2062.558686
1200580,09,SADASR00125**C,ADA,ADAMS,SR,00125,*,15.755,16.304,15.755,16.304,NA,0.549,NA,5,G,55,45,2,20,2812,1480,50,813,27,790,0.14,0.06,16,18.03,0,3.28,2.27,0,2,1,1,0,0,0,NA,NA,68,0,0,2.92,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,1132.086031
1200581,09,SADASR00125**C,ADA,ADAMS,SR,00125,*,16.304,17.304,16.304,17.304,NA,1,NA,5,G,55,47,2,24,2812,1480,50,1480,50,790,0.14,0.06,16,31.45,0,4.57,4.13,0,2,1,1,0,0,0,NA,NA,123,0,0,2.92,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2060.678007
1200582,09,SADASR00125**C,ADA,ADAMS,SR,00125,*,17.304,18.304,17.304,18.304,NA,1,NA,5,G,55,47,2,24,2812,1480,50,1480,50,790,0.14,0.06,16,31.45,0,4.57,4.13,0,2,1,1,0,0,0,NA,NA,123,0,0,2.85,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2062.63316
1200583,09,SADASR00125**C,ADA,ADAMS,SR,00125,*,18.304,19.304,18.304,19.304,NA,1,NA,5,G,55,47,2,24,2812,1480,50,1480,50,790,0.14,0.06,16,31.45,0,4.57,4.13,0,2,1,1,0,0,0,NA,NA,123,0,0,2.72,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2062.409435
1200584,09,SADASR00125**C,ADA,ADAMS,SR,00125,*,19.304,20.304,19.304,20.304,NA,1,NA,5,G,55,47,2,24,2812,1480,50,1480,50,790,0.14,0.06,16,31.45,0,4.57,4.13,0,2,1,1,0,0,0,NA,NA,123,0,0,2.72,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2060.666262
1200585,09,SADASR00125**C,ADA,ADAMS,SR,00125,*,20.304,20.678,20.304,20.678,NA,0.374,NA,5,G,55,47,2,24,2812,1480,50,554,19,790,0.14,0.06,16,11.76,0,1.71,1.55,0,2,1,1,0,0,0,NA,NA,46,0,0,2.72,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,772.697927
1200586,09,SADASR00125**C,ADA,ADAMS,SR,00125,*,20.678,21.088,20.678,21.088,NA,0.41,NA,5,G,55,47,2,24,2812,1480,50,607,20,790,0.14,0.06,16,12.89,0,1.88,1.7,0,2,1,1,0,0,0,NA,NA,50,0,0,2.72,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,845.62406
1200587,09,SADASR00125**C,ADA,ADAMS,SR,00125,*,21.088,22.088,21.088,22.088,NA,1,NA,5,G,55,45,2,20,2812,1480,50,1480,50,790,0.14,0.06,16,32.84,0,5.97,4.13,0,2,1,1,0,0,0,NA,NA,123,0,0,2.75,2,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2061.41603
1200588,09,SADASR00125**C,ADA,ADAMS,SR,00125,*,22.088,23.088,22.088,23.088,NA,1,NA,5,G,55,45,2,20,2812,706,24,706,24,377,0.07,0.03,16,15.67,0,2.85,1.97,0,2,1,1,0,0,0,NA,NA,58,0,0,0.13,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2063.164797
1200589,09,SADASR00125**C,ADA,ADAMS,SR,00125,*,23.088,24.088,23.088,24.088,NA,1,NA,5,G,55,45,2,20,2812,706,24,706,24,377,0.07,0.03,16,15.67,0,2.85,1.97,0,2,1,1,0,0,0,NA,NA,58,0,0,0.13,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2062.296463
1200590,09,SADASR00125**C,ADA,ADAMS,SR,00125,*,24.088,25.088,24.088,25.088,NA,1,NA,5,G,55,45,2,20,2812,706,24,706,24,377,0.07,0.03,16,15.67,0,2.85,1.97,0,2,1,1,0,0,0,NA,NA,58,0,0,0.13,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2060.577913
1200591,09,SADASR00125**C,ADA,ADAMS,SR,00125,*,25.088,26.083,25.088,26.083,NA,0.995,NA,5,G,55,45,2,20,2812,706,24,702,24,377,0.07,0.03,16,15.59,0,2.83,1.96,0,2,1,1,0,0,0,NA,NA,58,0,0,0.13,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2050.422806
1200592,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,0,0.068,0,0.068,NA,0.068,NA,4,G,25,19,2,20,2812,2820,165,192,11,1575,0.29,0.11,16,10.09,0,2.42,4.72,0,2,1,1,0,0,0,NA,NA,16,0,0,0,4,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,141.305194
1200593,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,0.068,0.462,0.068,0.462,NA,0.394,NA,4,G,35,31,2,20,2812,2820,165,1111,65,1575,0.29,0.11,16,35.82,0,4.09,14.64,0,2,1,1,0,0,0,NA,NA,92,0,0,0,4,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,813.387572
1200594,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,0.462,0.566,0.462,0.566,NA,0.104,NA,4,G,35,33,2,24,2812,3392,180,353,19,1876,0.34,0.13,16,10.68,0,0.61,4.65,0,2,1,1,0,0,0,NA,NA,30,0,0,0,8.01,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,215.772712
1200595,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,0.566,0.82,0.566,0.82,NA,0.254,NA,4,G,55,47,2,24,2812,3392,180,862,46,1876,0.34,0.13,16,18.32,0,2.66,2.41,0,2,1,1,0,0,0,NA,NA,72,0,0,0,7.98,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,524.986094
1200596,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,0.82,0.89,0.82,0.89,NA,0.07,NA,4,G,55,47,2,24,2812,3392,180,237,13,1876,0.34,0.13,16,5.05,0,0.73,0.66,0,2,1,1,0,0,0,NA,NA,20,0,0,0,7.98,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,143.452369
1200597,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,0.89,1.89,0.89,1.89,NA,1,NA,4,G,55,47,2,24,2812,3392,180,3392,180,1876,0.34,0.13,16,72.11,0,10.49,9.48,0,2,1,1,0,0,0,NA,NA,282,0,0,0,7.98,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2067.443347
1200598,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,1.89,2.89,1.89,2.89,NA,1,NA,4,G,55,47,2,24,2812,3392,180,3392,180,1876,0.34,0.13,16,72.11,0,10.49,9.48,0,2,1,1,0,0,0,NA,NA,282,0,0,0,7.98,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2067.097694
1200599,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,2.89,3.89,2.89,3.89,NA,1,NA,4,G,55,47,2,24,2812,3392,180,3392,180,1876,0.34,0.13,16,72.11,0,10.49,9.48,0,2,1,1,0,0,0,NA,NA,282,0,0,0,7.98,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2066.310275
1200600,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,3.89,4.339,3.89,4.339,NA,0.449,NA,4,G,55,47,2,24,2812,3392,180,1523,81,1876,0.34,0.13,16,32.38,0,4.71,4.26,0,2,1,1,0,0,0,NA,NA,127,0,0,0,7.98,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,928.740213
1200601,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,5.867,6.867,5.867,6.867,NA,1,NA,5,G,55,45,2,20,2812,2022,71,2022,71,1082,0.2,0.07,16,44.89,0,8.16,5.65,0,2,1,1,0,0,0,NA,NA,168,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2066.903367
1200602,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,6.867,7.169,6.867,7.169,NA,0.302,NA,5,G,55,45,2,20,2812,2022,71,611,21,1082,0.2,0.07,16,13.56,0,2.46,1.71,0,2,1,1,0,0,0,NA,NA,51,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,625.587134
1200603,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,7.169,7.66,7.169,7.66,NA,0.491,NA,5,G,55,45,2,20,2812,2022,71,993,35,1082,0.2,0.07,16,22.04,0,4.01,2.77,0,2,1,1,0,0,0,NA,NA,83,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,1015.597609
1200604,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,7.66,8.66,7.66,8.66,NA,1,NA,5,G,55,45,2,20,2812,2022,71,2022,71,1082,0.2,0.07,16,44.89,0,8.16,5.65,0,2,1,1,0,0,0,NA,NA,168,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2069.742256
1200605,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,8.66,9.386,8.66,9.386,NA,0.726,NA,5,G,55,45,2,20,2812,2022,71,1468,52,1082,0.2,0.07,16,32.59,0,5.93,4.1,0,2,1,1,0,0,0,NA,NA,122,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,1502.603923
1200606,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,9.386,10.386,9.386,10.386,NA,1,NA,5,G,55,45,2,20,2812,2744,47,2744,47,1419,0.26,0.1,16,60.87,0,11.07,7.66,0,2,1,1,0,0,0,NA,NA,228,0,0,0,0,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2071.8775220000002
1200607,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,10.386,11.386,10.386,11.386,NA,1,NA,5,G,55,45,2,20,2812,2744,47,2744,47,1419,0.26,0.1,16,60.87,0,11.07,7.66,0,2,1,1,0,0,0,NA,NA,228,0,0,0,0,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2069.63137
1200608,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,11.386,11.44,11.386,11.44,NA,0.054,NA,5,G,55,45,2,20,2812,2744,47,148,3,1419,0.26,0.1,16,3.29,0,0.6,0.41,0,2,1,1,0,0,0,NA,NA,12,0,0,0,0,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,111.846805
1200609,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,11.44,12.44,11.44,12.44,NA,1,NA,5,G,55,45,2,20,2812,2744,47,2744,47,1419,0.26,0.1,16,60.87,0,11.07,7.66,0,2,1,1,0,0,0,NA,NA,228,0,0,0,0,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2068.62888
1200610,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,12.44,12.681,12.44,12.681,NA,0.241,NA,5,G,55,45,2,20,2812,2744,47,661,11,1419,0.26,0.1,16,14.67,0,2.67,1.85,0,2,1,1,0,0,0,NA,NA,55,0,0,0,0,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,500.814249
1200611,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,12.681,13.681,12.681,13.681,NA,1,NA,5,G,55,45,2,20,2812,2744,47,2744,47,1419,0.26,0.1,16,60.87,0,11.07,7.66,0,2,1,1,0,0,0,NA,NA,228,0,0,0,0,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2072.554758
1200612,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,13.681,14.098,13.681,14.098,NA,0.417,NA,5,G,55,45,2,20,2812,2744,47,1144,20,1419,0.26,0.1,16,25.38,0,4.61,3.19,0,2,1,1,0,0,0,NA,NA,95,0,0,0,0,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,863.835079
1200613,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,14.098,14.382,14.098,14.382,NA,0.284,NA,5,G,55,47,2,24,2812,2744,47,779,13,1419,0.26,0.1,16,16.55,0,2.41,2.18,0,2,1,1,0,0,0,NA,NA,65,0,0,0,0,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,588.329041
1200614,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,14.382,14.524,14.382,14.524,NA,0.142,NA,5,G,35,33,2,24,2812,2744,47,390,7,1419,0.26,0.1,16,11.79,0,0.67,5.13,0,2,1,1,0,0,0,NA,NA,32,0,0,0.09,0,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,295.735785
1200615,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,14.524,14.722,14.524,14.722,NA,0.198,NA,5,G,35,33,2,24,2812,2744,47,543,9,1419,0.26,0.1,16,16.43,0,0.94,7.15,0,2,1,1,0,0,0,NA,NA,45,0,0,0.2,0,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,409.572124
1200616,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,14.722,14.878,14.722,14.878,NA,0.156,NA,5,G,35,33,2,24,2812,2744,47,428,7,1419,0.26,0.1,16,12.95,0,0.74,5.63,0,2,1,1,0,0,0,NA,NA,35,0,0,0.2,0,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,324.026859
1200617,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,14.878,15.065,14.878,15.065,NA,0.187,NA,5,G,35,31,2,20,2812,2724,68,509,13,1430,0.26,0.1,16,16.43,0,1.88,6.72,0,2,1,1,0,0,0,NA,NA,42,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,388.309332
1200618,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,15.065,15.242,15.065,15.242,NA,0.177,NA,5,G,35,31,2,20,2812,2724,68,482,12,1430,0.26,0.1,16,15.55,0,1.78,6.36,0,2,1,1,0,0,0,NA,NA,40,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,366.614351
1200619,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,15.242,16.089,15.242,16.089,NA,0.847,NA,5,G,55,45,2,20,2812,2724,68,2307,58,1430,0.26,0.1,16,51.27,0,9.32,6.45,0,2,1,1,0,0,0,NA,NA,191,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,1753.161418
1200620,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,16.089,17.089,16.089,17.089,NA,1,NA,5,G,55,45,2,20,2812,2724,68,2724,68,1430,0.26,0.1,16,60.53,0,11.01,7.62,0,2,1,1,0,0,0,NA,NA,226,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2068.771722
1200621,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,17.089,17.812,17.089,17.812,NA,0.723,NA,5,G,55,45,2,20,2812,2724,68,1969,49,1430,0.26,0.1,16,43.77,0,7.96,5.51,0,2,1,1,0,0,0,NA,NA,163,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,1497.556659
1200622,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,17.812,18.531,17.812,18.531,NA,0.719,NA,5,G,55,46,2,22,2812,2724,68,1959,49,1430,0.26,0.1,16,42.58,0,6.97,5.48,0,2,1,1,0,0,0,NA,NA,163,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,1490.274474
1200623,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,18.531,18.641,18.531,18.641,NA,0.11,NA,5,G,50,43,2,22,2812,2724,68,300,7,1430,0.26,0.1,16,6.97,0,0.98,1.38,0,2,1,1,0,0,0,NA,NA,25,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,226.59575
1200624,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,18.641,18.68,18.641,18.68,NA,0.039,NA,5,G,50,43,2,22,2812,2724,68,106,3,1430,0.26,0.1,16,2.47,0,0.35,0.49,0,2,1,1,0,0,0,NA,NA,9,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,80.634456
1200625,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,18.68,18.86,18.68,18.86,NA,0.18,NA,5,G,50,44,2,24,2812,2724,68,490,12,1430,0.26,0.1,16,11.14,0,1.34,2.26,0,2,1,1,0,0,0,NA,NA,40,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,372.463689
1200626,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,18.86,18.874,18.86,18.874,NA,0.014,NA,5,G,50,44,2,24,2812,2724,68,38,1,1430,0.26,0.1,16,0.87,0,0.1,0.18,0,2,1,1,0,0,0,NA,NA,3,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,29.056953
1200627,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,18.874,19.127,18.874,19.127,NA,0.253,NA,5,G,35,33,2,24,2812,2818,71,713,18,1480,0.27,0.1,16,21.58,0,1.23,9.39,0,2,1,1,0,0,0,NA,NA,59,0,0,3,0,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,525.504893
1200628,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,19.127,19.227,19.127,19.227,NA,0.1,NA,5,G,35,31,2,20,2812,2818,71,282,7,1480,0.27,0.1,16,9.08,0,1.04,3.71,0,2,1,1,0,0,0,NA,NA,23,0,0,3,0,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,207.016983
1200629,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,19.227,19.328,19.227,19.328,NA,0.101,NA,5,G,35,33,2,24,2812,2818,71,285,7,1480,0.27,0.1,16,8.62,0,0.49,3.75,0,2,1,1,0,0,0,NA,NA,23,0,0,3,0,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,208.693714
